timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-29T22:08:44,codecarbon,f78b93b4-7812-472b-a1f7-a1c08eb3d5c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0765431670006364,2.2809607244261773e-07,2.9799664866325833e-06,42.5,0.0,3.0,8.971386055539673e-07,0.0,6.290614585547398e-08,9.600447514094413e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:45,codecarbon,c5d6891c-0d42-462a-b727-2415dd25d503,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0724800410680472,2.157972956205161e-07,2.977334069360096e-06,42.5,0.0,3.0,8.48677777846913e-07,0.0,5.9602048325662816e-08,9.082798261725758e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:46,codecarbon,ad2c433d-b871-4681-b09c-91a70a282e72,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0674372499343007,2.0087465422690106e-07,2.9786898846349555e-06,42.5,0.0,3.0,7.900080986372714e-07,0.0,5.546308995690197e-08,8.454711885941734e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:50,codecarbon,473a6f93-f18f-46d8-b6c2-880b018e57e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0945247078780084,2.821293043090399e-07,2.984714903040481e-06,42.5,0.0,3.0,1.1094880806114008e-06,0.0,7.797979167662561e-08,1.1874678722880263e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:53,codecarbon,275775c9-6457-4e77-9b69-8e846b4670a2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0725180408917367,2.159824026321943e-07,2.9783264960871956e-06,42.5,0.0,3.0,8.494195571984165e-07,0.0,5.963937495835125e-08,9.090589321567676e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:53,codecarbon,1061ee72-9e31-49ed-86aa-9f21d5b72294,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0750062922015786,2.2362919928484797e-07,2.9814725234497234e-06,42.5,0.0,3.0,8.794676598174394e-07,0.0,6.17762499799331e-08,9.412439097973724e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:54,codecarbon,810d0f82-0a42-4e02-ae8b-99f06c64708b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0714096671435982,2.12693746315088e-07,2.9785007383857514e-06,42.5,0.0,3.0,8.365761034332941e-07,0.0,5.8641041784236835e-08,8.952171452175309e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:55,codecarbon,cfe00f91-1b50-4a14-87c0-72ae94477ad2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0667478330433368,1.986475650542797e-07,2.9760900990644185e-06,42.5,0.0,3.0,7.812459210981615e-07,0.0,5.4851562599651515e-08,8.360974836978131e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:55,codecarbon,78b2611f-bc18-4639-bab8-3b267346ac9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0739942910149693,2.204643226546951e-07,2.9794774654992534e-06,42.5,0.0,3.0,8.670167169637151e-07,0.0,6.090638829239955e-08,9.279231052561148e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:56,codecarbon,c16e44d3-0107-4e20-8e86-3d5227a3f0e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0696231250185519,2.075247253124417e-07,2.9806867367292715e-06,42.5,0.0,3.0,8.161583949307291e-07,0.0,5.7302604157788063e-08,8.734609990885171e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:56,codecarbon,8ddc3e4e-b657-44de-b58b-247f9f5fd78f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0696479170583188,2.0754795647524234e-07,2.979959275759166e-06,42.5,0.0,3.0,8.162292288034225e-07,0.0,5.7329549066101515e-08,8.73558777869524e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:57,codecarbon,699df32a-0a87-4911-ac6c-b9cea91e7838,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0713931249920278,2.124182441829938e-07,2.975331927362943e-06,42.5,0.0,3.0,8.353876748717288e-07,0.0,5.8669895903828265e-08,8.94057570775557e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:57,codecarbon,592a53d5-32dd-4c4f-8218-65c435a0d6bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0732821659184992,2.181784277054407e-07,2.9772377081224353e-06,42.5,0.0,3.0,8.580410565223752e-07,0.0,6.026083331865569e-08,9.183018898410308e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:58,codecarbon,e45e0c7b-27a3-4d07-9166-01ba191f1870,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0727220000699162,2.1660349159060577e-07,2.9785139487687253e-06,42.5,0.0,3.0,8.518426473731073e-07,0.0,5.983041657600554e-08,9.116730639491128e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:58,codecarbon,ba9730c5-3c16-4609-b047-6bcbfafe46e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.075638165930286,2.255026866906753e-07,2.9813346730077495e-06,42.5,0.0,3.0,8.868613720147146e-07,0.0,6.226795085240155e-08,9.491293228671162e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:59,codecarbon,13680e73-2630-4f5a-bd97-4932e754fdb1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0705893749836832,2.103118359212724e-07,2.979369571835507e-06,42.5,0.0,3.0,8.271060764349791e-07,0.0,5.80857292516157e-08,8.851918056865948e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:08:59,codecarbon,80e25389-bda1-4fe6-afc1-f860a09f7afb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0742824580520391,2.213617475718509e-07,2.980000303931437e-06,42.5,0.0,3.0,8.705692102214219e-07,0.0,6.113111080291371e-08,9.317003210243356e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:00,codecarbon,33627316-1176-4e5c-9276-13f78891a3de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0728132501244545,2.171627907273989e-07,2.9824625374669855e-06,42.5,0.0,3.0,8.540355288358923e-07,0.0,5.999159669348349e-08,9.140271255293758e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:01,codecarbon,4b07cac2-1774-406a-889a-79e750efc4c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0716131660155952,2.1351796287655026e-07,2.9815461982235564e-06,42.5,0.0,3.0,8.39707515842747e-07,0.0,5.8978714902574826e-08,8.986862307453219e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:01,codecarbon,d8ac0008-90c2-4013-a512-53c17a7eec1d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0711333751678466,2.12003615898465e-07,2.9803677303125314e-06,42.5,0.0,3.0,8.337462063839969e-07,0.0,5.8566215060030425e-08,8.923124214440273e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:02,codecarbon,329c9411-3e41-4d83-ab62-0a0724f00e87,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0722153750248253,2.151381616001829e-07,2.979118526023374e-06,42.5,0.0,3.0,8.460721963072299e-07,0.0,5.943336834510168e-08,9.055055646523316e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:02,codecarbon,c6068243-e33e-47c2-b066-168de3d8ba49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0730554999317973,2.176991938055413e-07,2.979915187888376e-06,42.5,0.0,3.0,8.561467630594659e-07,0.0,6.01380557054654e-08,9.162848187649312e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:03,codecarbon,e4fae9e5-8b1d-42c8-aace-925f0ebbaae3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0740392920561134,2.2069127698027874e-07,2.9807318634681095e-06,42.5,0.0,3.0,8.679036219190393e-07,0.0,6.097472253410766e-08,9.28878344453147e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:03,codecarbon,7a701349-eb51-4109-8d31-5cf2c61f965b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0732649590354412,2.1854465013559293e-07,2.9829355398925954e-06,42.5,0.0,3.0,8.594587180090862e-07,0.0,6.038458338783434e-08,9.198433013969204e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:04,codecarbon,53329a30-e8d3-41dc-841a-c8b0e34c36b8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0922615421004593,2.754086664329079e-07,2.985086311835414e-06,42.5,0.0,3.0,1.0830249388365904e-06,0.0,7.615611092963569e-08,1.159181049766226e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:04,codecarbon,a64c5b03-fa2d-46c6-a5ef-6eb9305bd9b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0718451670836657,2.1376085737573105e-07,2.9752990500641533e-06,42.5,0.0,3.0,8.40774949594763e-07,0.0,5.8933611726388346e-08,8.997085613211513e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:05,codecarbon,c7fbc7bf-2892-4a11-ae0e-336066842715,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0735222089570015,2.191699352408789e-07,2.9810031329316743e-06,42.5,0.0,3.0,8.619344347001365e-07,0.0,6.054065985760341e-08,9.2247509455774e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:05,codecarbon,b3700bf6-cf54-436b-9cbe-5c42f594a8b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0745515830349177,2.2221562021288305e-07,2.9806961994194532e-06,42.5,0.0,3.0,8.73905754997395e-07,0.0,6.138847248318298e-08,9.35294227480578e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:06,codecarbon,e797d062-665b-4ea1-8295-855688027608,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0698919580318033,2.0807258277379634e-07,2.97706043203305e-06,42.5,0.0,3.0,8.183247157527755e-07,0.0,5.7442187486837344e-08,8.757669032396128e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:06,codecarbon,359a409b-c402-4bb3-beb8-405a25d3395c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0722011670004576,2.1521549501143802e-07,2.9807758510340127e-06,42.5,0.0,3.0,8.464391471029054e-07,0.0,5.9391909938616056e-08,9.058310570415214e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:07,codecarbon,2a8a5c9a-ee8e-42b0-8e88-e21ebaac61cf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0737487501464784,2.1981842575536325e-07,2.9806393371923444e-06,42.5,0.0,3.0,8.645154264134666e-07,0.0,6.068913169049969e-08,9.252045581039664e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:08,codecarbon,10e790e8-57a1-4d44-af10-a1dc1e704fa2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0766177091281861,2.2837975616834602e-07,2.9807698346377433e-06,42.5,0.0,3.0,8.981642124126665e-07,0.0,6.307454934964578e-08,9.612387617623124e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:08,codecarbon,1636ecb4-2f58-4726-bf79-cee0a83436f5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0741025831084698,2.208835321454751e-07,2.980780465131024e-06,42.5,0.0,3.0,8.686675365121725e-07,0.0,6.102000013925134e-08,9.296875366514238e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:09,codecarbon,099daa34-ca56-42ae-836a-871350638d67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0749245411716401,2.2342698742518538e-07,2.9820267689507743e-06,42.5,0.0,3.0,8.78723401142957e-07,0.0,6.166940923624982e-08,9.403928103792068e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:09,codecarbon,e049e00c-e03f-47ea-8bd0-b43f112646e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0744949160143733,2.2206229847826986e-07,2.980905414208728e-06,42.5,0.0,3.0,8.733031750630794e-07,0.0,6.134572904556989e-08,9.346489041086492e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:10,codecarbon,85239de9-c2e4-4fe4-95ae-3b8140284184,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0743787919636815,2.2167720392065173e-07,2.980381881288076e-06,42.5,0.0,3.0,8.717674708653552e-07,0.0,6.126058986410499e-08,9.330280607294604e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:10,codecarbon,b15f5df6-fb65-45e2-8cb0-c66acf05354b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.073379750130698,2.1867826102198354e-07,2.9800900198282423e-06,42.5,0.0,3.0,8.59993405174464e-07,0.0,6.041225763813902e-08,9.204056628126032e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:11,codecarbon,2eecb50f-a500-4983-8006-bced6d81e70b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0721908749546855,2.1496803315087193e-07,2.977772928861273e-06,42.5,0.0,3.0,8.453982877351034e-07,0.0,5.9391214939144784e-08,9.04789502674248e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:14,codecarbon,7d1b936e-334d-4e1d-ae81-73dcbafb23c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0935022078920155,2.7894111311651864e-07,2.983256966922791e-06,42.5,0.0,3.0,1.096929424642844e-06,0.0,7.711951329838485e-08,1.174048937941229e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:17,codecarbon,212abec6-814f-4e05-bc1e-eac2fec26fa4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0800352080259472,2.386901406104724e-07,2.982314240166523e-06,42.5,0.0,3.0,9.387034987513392e-07,0.0,6.593114599430313e-08,1.0046346447456422e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:18,codecarbon,da88491d-dbf8-486a-8351-29a0156322aa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0678727498743683,2.020583280806815e-07,2.977016968587381e-06,42.5,0.0,3.0,7.946835932671094e-07,0.0,5.5769618290166065e-08,8.504532115572754e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:18,codecarbon,88f9e342-6e1f-46de-9037-8704154d9720,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0641598340589553,1.9089799142258377e-07,2.9753504544162476e-06,42.5,0.0,3.0,7.507792279486441e-07,0.0,5.270069503846268e-08,8.034799229871068e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:19,codecarbon,aa8540ed-eb0a-4b5d-95b1-76a262d3be09,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0729324580170214,2.1707207175082633e-07,2.9763438344579684e-06,42.5,0.0,3.0,8.536789048877028e-07,0.0,5.996638908982278e-08,9.136452939775256e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:19,codecarbon,4a582506-8052-4cff-a66d-eef5bfff715c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0729839159175753,2.1764516400061725e-07,2.98209764801351e-06,42.5,0.0,3.0,8.559253968996928e-07,0.0,6.013201316818595e-08,9.160574100678788e-07,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
2025-06-29T22:09:20,codecarbon,c0a70009-2a21-4015-a248-495a51a75337,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0811272501014173,2.4174019508981594e-07,2.979765674142981e-06,42.5,0.0,3.0,9.507889393717052e-07,0.0,6.668322933061669e-08,1.017472168702322e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3892,50.9321,16.0,machine,N,1.0
